# Constructed from biom file
#OTU ID	37.LLL.58.65	53.LLL.64	66.RM.65	62.LLL.65	54.RM.64	70.LLL.65	68.Buc.65	51.RLL.64	51.Buc.64	45.LLL.64	55.LLL.64	38.RM.64	50.BUC.64	68.LLL.65	770179.RM.65	770190.B.65	131016.N.RL.64	770195.B.65	770171.RM.64	57.RM.64	770187.B.65	110502BC.N.1.RL.64	770186.LLL.65	770172.LLL.64	770172.RM.64	770181.B.65	101018WG.N.1.RL.64	68.RML.65	50.RM.64	770180.B.65	770174.Brush.64	29.LLL.58.65	770187.LLL.65	59.LLL.64	67.BUC.65	770201.B.65	61.Buc.64	57.Buc.64	59.Buc.64	59.RM.64	46.RM.64	53.Buc.64	69.RML.65	67.LLL.65	770198.B.65	770179.LLL.65	42.RML.64	52.RLL.64	770185.RM.65	66.RLL.65	61.LM.64	770174.LLL.64	39.RM.58.65	40.RLL.58.65	770188.B.65	770193.B.65	62.BUC.65	41.LLL.58.65	55.Buc.64	37.RM.58.65	54.Buc.64	770202.B.65	770197.B.65	36.RLL.64	770197.LLL.65	45.RM.64	39.LLL.58.65	770190.LM.65	49.BUC.64	31.LLL.58.65	41.RM.58.65	770178.B.65	770181.RLL.65	770198.RM.65	46.Buc.64	770183.B.65	52.BUC.64	53.RM.64	110314CS.N.1.RL.64	61.RLL.64	70.RM.65	49.RM.64	54.RML.64	770182.B.65	36.RM.64	770174.RM.64	770173.LLL.64	67.RM.65	69.Buc.65	70.BUC.65	48.RM.64	57.LLL.64	770194.B.65	45.BUC.64	770187.RM.65	770198.LLL.65	770172.Brush.64	770191.B.65	110228CJ.N.1.RL.64	62.RM.65	101019AB.N.1.RL.64	110808JB.N.1.RL.64	55.RM.64	49.LLL.64	48.LLL.64	50.LLL.64	101109JD.N.1.RL.64	51.RM.64	101206DM.N.1.RL.64	110705RC.N.1.RL.64	770176.RM.64	770173.RM.64	48.BUC.64	770176.LLL.64	770175.RM.64	770186.RM.65	40.LM.58.65	770191.LLL.65	770177.LLL.65	33.LLL.58.65	770200.B.65	58.Buc.64	770188.RM.65	770190.RLL.65	770192.RM.65	770193.LLL.65	770184.B.65	66.Buc.65	29.Buc.58.65	770185.B.65	770179.B.65	770192.B.65	770176.Brush.64	42.Buc.64	770191.RM.65	770183.LLL.65	770180.RLL.65	770177.B.65	770186.B.65	38.LLL.64	770180.RM.65	770185.LLL.65	770175.Brush.64	29.RM.58.65	770178.RM.65	36.BUC.64	770173.Brush.64	770183.RM.65	770181.LM.65	770178.LLL.65	770193.RM.65	770203.1736.B.65	770195.RM.65	770171.Brush.64	770192.LLL.65	770195.LLL.65	31.RM.58.65	770177.RM.65	770188.LLL.65	33.RM.58.65
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	0.0	0.0372226636514	0.0132493419691	0.0126582278481	0.0223629782834	0.00773331003146	0.0223659636496	0.101254936935	0.40286508597	0.0474763023576	0.249170410167	0.0080337947422	0.167258313568	0.0329993158678	0.0733785091965	0.25718068396	7.25926463649e-05	0.0323291899788	0.0114503816794	0.0251359449562	0.0518976212573	0.0	0.130055193176	0.052266877846	0.120928635798	0.171693493775	0.027480490524	0.149964630983	0.0931769027938	0.101299126363	0.0404195481162	0.0130728447963	0.0309532505478	0.0647373232998	0.0230974719833	0.0137768155875	0.063413524427	0.153645418038	0.182220161125	0.137031307551	0.109112269623	0.0897215693365	0.020997896241	0.0201737411997	0.0984573302549	0.055033220509	0.0177455202111	0.0771071650792	0.0755829185224	0.0597217290248	0.0172034406881	0.0123245028905	0.289773147122	0.182430504024	0.275392543195	0.43402892129	0.166429774689	0.21241782016	0.26332833424	0.0713864306785	0.0558628318584	0.387417498731	0.206409934772	0.135566104079	0.199522912743	0.198668242484	0.147593204342	0.116666666667	0.156619624456	0.0306578153289	0.167580249079	0.204562646128	0.150800148865	0.29910292729	0.0817362817363	0.262218278616	0.210165602847	0.0712371800795	4.64986515391e-05	0.0660338423442	0.0179721135996	0.050768689121	0.0086032388664	0.101949869687	0.176556570625	0.0176991150442	0.0894603253859	0.207130020479	0.0450699858257	0.103842099944	0.030361941792	0.161177532145	0.211919443267	0.182285570015	0.12613701205	0.174682709741	0.348663608788	0.0444957786761	0.000152077376969	0.0846429396811	0.00751991109465	8.61883214824e-05	0.227712986756	0.00651609696836	0.019056261343	0.000117757889779	0.0427750170515	0.0402543142598	0.023166023166	0.0	0.00945566061845	0.013610835811	0.0340945203614	0.000288621112634	0.256396431722	0.0073648384757	0.0774489028642	0.000144185711196	0.0101388582764	0.0	0.0309080437704	0.0613556406849	0.356281615966	0.171936758893	0.0310445580716	0.217337381859	0.0829455717954	0.049222866876	0.0116597308139	0.141991393265	0.0104223563973	0.202505766408	0.0949154611488	0.0908922849396	0.0314827352742	0.193853566812	0.257920667458	0.0748397468928	0.0839008481892	0.202838035102	0.281283710895	0.165302696464	0.339729574223	0.0528110987621	0.098490945674	0.0318735349608	0.00738460474206	0.078794654741	0.000200040008002	0.0361469939564	0.297089558684	0.112748696865	0.00014479323526	0.0540216823808	0.0489294982699	4.4002464138e-05	0.0287042976267	0.0182963183783	0.412643029401	0.0727231016288
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000250535234364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257477577994	0.0	0.0	0.0	0.0	0.000264357108689	0.000108691221825	0.0	0.0	0.0	0.0	1.312077675e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000332520505431	0.0	0.0	0.0	2.63213308065e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.55200655201e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82641011616e-05	0.0	0.0	0.0	0.0	0.0	1.44385567219e-05	0.0	0.0	2.73444442925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.85128598638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.00163986698857	0.0	0.000301028810228	0.0	0.000270886475993	0.0	0.000191025008357	0.0	0.0	0.000179517099004	0.0	0.0	0.0	0.0	0.000366336150051	0.0	0.0	0.000593941793704	0.00133030081964	0.0	0.00236900780379	0.000168423889244	0.0	0.000642010121101	0.00144015868918	0.0	0.0	0.00411421337647	4.88663017983e-05	0.00014432854425	1.42182790195e-05	0.000768372066051	0.000172556970762	0.000869244935543	0.00286364637639	7.53329717351e-05	0.0	0.0	0.000411770761335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000554200842385	0.0	0.000218247953925	0.0	0.000579069277743	0.0	0.000238894713791	0.0	0.000237041719343	1.05770858013e-05	0.0012387104867	0.000246132208158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000275065328015	0.0	0.0	0.00027846027846	0.001685891748	0.0	0.00175552065047	0.0	0.0	0.0	0.0	0.0	0.000997458090672	0.000196767392832	0.0	0.0	0.0	2.21474131821e-05	5.77542268875e-05	0.0	0.0	8.20333328776e-05	0.0	0.0	0.0	0.000376102757814	0.000398756978247	0.0	0.0	3.7043897018e-05	0.0	0.000823614680108	0.0	0.0	0.00579368817711	9.74373964728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156359940583	0.0	0.0	0.0	0.0	1.9307628444e-05	0.000385905147176	0.0	0.0	1.47625444722e-05	0.000646536660376	0.0	0.0	0.0	0.0048184275473	0.00294889775956	8.24453284416e-05	0.0013565546253	0.0	0.00224739302409	0.0	0.0	0.0	0.0	0.000200102910068	8.64707815229e-05	0.0	0.0	0.0	4.31816219017e-05	0.000128478085309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000167224080268	0.0	0.0	0.0	0.0	0.0	0.0	0.00172304662775	0.0	0.0	0.0	0.0	0.000140202538744	0.00246040515654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	0.0	0.00177250779292	0.0	0.0	0.0	0.0	0.000387190816745	0.000796279780864	0.0	0.0	0.00072236393598	0.0	4.77562520893e-05	0.0	0.0	0.000224396373755	0.0	0.0	0.0	0.0	4.88448200068e-05	0.0	0.0	0.0	0.00244603699095	0.0	0.00114269788183	0.000269478222791	0.0	0.000339887711171	0.000258141651835	0.000571936959837	0.0	0.0014768971095	1.62887672661e-05	3.936233025e-05	2.8436558039e-05	0.00023196137843	3.23544320179e-05	0.000383057090239	0.0	7.53329717351e-05	0.000277854959711	0.0	0.000588243944764	0.00681124900756	0.0	0.0	0.0	0.00300222745908	0.0	0.0	0.000406413951083	0.0	0.000206123067596	9.97974112552e-06	0.000289534638871	0.00069314625386	0.000185806999615	0.0	0.000363463969659	0.0	0.000141118916207	5.27426160338e-05	0.0	0.000331498083076	0.00123879188296	0.0	7.13962731145e-05	0.0	0.000241185756885	0.000464172741026	0.0189802754001	0.0	0.00014742014742	0.000212954747116	0.0	0.00411161415504	0.0	0.0	0.0	0.0	0.0	0.000434376910454	0.0	0.0	0.0	0.000167175157772	0.0	1.44385567219e-05	0.0	0.000845928265283	0.000205083332194	4.59041979389e-05	0.0	0.000824130542278	2.4528440727e-05	5.50009625168e-05	0.0	0.0	0.0	0.0	0.00148250642419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.90148024703e-05	0.0	0.000136714744685	0.0	0.0	0.0	0.0	9.38159643499e-05	0.0002078858014	0.0	0.0	0.00047042723346	7.7230513776e-05	0.000172991962527	0.0	0.0	0.0	0.000524218913818	0.000325540702761	2.05406293649e-05	0.0	0.00428957574333	0.00942208796346	0.0	0.000232943723537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72941563046e-05	0.0	0.0	0.0	0.00116590379135	5.50620365612e-05	0.0	3.0711587482e-05	0.0	0.0	0.0	0.0	0.0187285135204	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.000546622329522	0.0	0.000123953039506	8.1017580815e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371299548419	0.0	0.0	0.0	0.000501672240803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.638001638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.17614690901e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000968732609189	9.59180038093e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45883126092e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25884337471e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0.0	0.00110017725078	0.0171235915181	0.00957180809501	0.00995346432265	0.000873820342538	0.000250535234364	0.00761243470506	1.77075770722e-05	0.00567123065705	9.02954919976e-05	0.00162184588692	1.59187506964e-05	0.011308302145	0.0	0.0	0.0	0.0	0.0	0.00893352569082	0.0	0.0	0.000200702458605	0.0	0.00115864910097	0.0	0.0	0.000842119446222	0.000237015968951	0.0	0.0	0.0	0.0	0.00119558337436	3.25775345322e-05	0.0	0.0	0.0	0.0	1.47329650092e-05	0.0058741464131	0.0	0.0	0.00444645724402	2.94121972382e-05	0.0	0.0195165995277	0.000813669650122	0.0	0.0137844206992	0.0140028005601	0.0	0.0	0.0	1.21248863292e-05	0.0	3.94819962097e-05	0.0	0.0	0.0	6.3211125158e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000285037712682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00736002201128	0.00181696093534	0.00276962797794	0.00691632928475	9.65282023231e-05	0.0	0.000195786670843	0.00058253235135	0.00200610189326	0.0	0.000101069897053	0.0	0.00129709000677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000197667523226	0.00541167375338	0.0011743354329	0.0174281676872	0.0	0.00348773841962	0.00444502125174	0.0	0.0	0.0	0.00957915285786	0.0	0.000343103617292	0.0	6.83573723426e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00831402480578	0.0	0.0	0.0	1.33070740406e-05	0.0	0.0	0.0	0.0	6.10388817677e-05	2.05406293649e-05	0.0	0.0	0.0	0.0	0.0	6.78955766032e-05	0.0	0.0	5.75373993096e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028958647052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	0.0	0.00770124075546	0.00227723065093	0.00746210345366	0.00353326439159	0.00122334847955	0.0	0.00194292266531	0.0	0.00198493072997	9.02954919976e-05	0.0	6.36750027858e-05	0.00551330033402	0.0	0.0	0.0	2.75611167765e-05	0.0	0.0	0.0	0.0	0.000100351229303	0.000296970896852	0.000257477577994	0.0	0.000195094760312	0.0	0.00500696234409	0.0	0.0	0.0	0.0	0.000808776988536	1.62887672661e-05	0.0	0.0	0.0	0.0	4.41988950276e-05	0.0	0.0	0.000158774262692	0.00131746881304	0.0	0.0	0.0093763022642	0.0	0.0	0.00926493850276	0.00360072014403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000657779336958	0.0	0.0	0.0	0.0	0.0	0.0	0.00609812436478	0.00358039616851	0.00990507635163	0.00580637516293	0.00281657082502	0.00061853351327	0.000128704269764	0.00011243851019	0.000665674680868	0.000457703990347	0.0005851130522	8.85896527286e-05	5.77542268875e-05	0.00451712505003	0.000451161741484	2.73444442925e-05	4.59041979389e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00395240643913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus	0.0	0.0	0.0	0.0	0.0	0.0	4.55518607935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000301053687908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas	0.0	0.0	0.0010055304173	0.0	0.00327473285074	0.0	0.00148043547579	0.0	1.77075770722e-05	0.00048610548489	2.25738729994e-05	0.000528042846905	0.000397968767411	0.0	0.0	0.000112198186877	0.0	0.000330733401317	0.0	0.0	0.000537293020075	0.0	0.0	0.00410809740645	0.00699480753551	0.0	0.00713489409142	0.000404217334187	0.000414777945664	0.00177496915834	0.00145374509191	9.07836444186e-06	0.0	0.00836908362051	9.77326035966e-05	0.000642918060749	1.42182790195e-05	0.00030444930919	0.000744151936413	0.00483241252302	0.0118217196564	9.03995660821e-05	0.0	0.0	4.41182958573e-05	0.0	0.0	0.00483415498014	0.0	0.0	0.0	0.0	0.00317741816301	0.0	0.000933616247348	0.0	0.000513265950726	2.10044319351e-05	0.000199078928159	0.0	0.00178571428571	0.0	0.0	0.00439521800281	0.0	0.000821538727624	0.0	0.0	0.000499773911802	0.0	0.000263111734783	0.000292256911016	0.0	0.0	0.00126126126126	0.00440106477374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00392548022781	0.0229374560787	0.0	0.0	0.0026330087349	0.000376506024096	0.000404279588212	0.0	0.0	0.00192778332262	0.00658725240423	0.0	0.0	0.000498744961449	0.00166377911613	0.0	0.0	0.0	0.0	0.000131778348817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000875615667266	0.0	0.0	0.0	0.0	0.0	0.000279448554852	0.0	0.0	0.000177150533666	0.0	0.00016277035138	0.0	0.0	0.0	0.0	0.000350392645877	0.00380931500843	0.0	0.0	0.0	0.00158227848101	0.0	0.0	0.000886170030301	0.000743648721097	0.0	0.0	0.0	0.0	0.00031201820718	0.0	0.000522096987193	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	0.0	0.0135077318012	0.00742318043356	0.0	0.00779903481558	0.00104858441105	0.000273311164761	0.0024843929163	5.31227312167e-05	0.00664344162683	0.0	0.000678912231735	3.18375013929e-05	0.0174654915691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0170597089814	0.0	0.0	0.0	0.000167224080268	0.000168423889244	0.0	0.0	0.0	0.0	0.0	0.0	3.25775345322e-05	0.0	0.0	0.0	0.0	4.41988950276e-05	0.0	0.0	0.0	0.00605212235992	0.0	0.0	0.00670231976663	0.00387689656823	0.0	0.00109758853343	0.0	0.0	0.0	0.0	1.21248863292e-05	0.0	2.63213308065e-05	8.40177277406e-05	0.0	0.0	3.1605562579e-05	0.0	0.0	1.75808720113e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00116207682863	0.0	0.0	0.00950188857413	0.0	0.0	0.0	0.00318765591795	0.0	0.0317787866281	0.00351542441838	0.0	0.00781601439496	0.000112616236044	0.000843288826423	0.0	0.0	0.0	0.0	0.0	0.0	0.00648545003384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000428279633656	0.0	0.00357638518202	0.00918511540273	0.0	0.000762942779292	0.00908471496707	0.0	0.00971121901354	0.0	0.0	0.0	0.00122537006176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000143843498274	0.00180124937723	0.0	0.000343033560117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050821799308	0.0	0.0	3.72633775525e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Sedimentibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533638269487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00295666635868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
